hotel,data,disponibilidade,minimo_de_noites
299,14/10/2017,0,1
299,15/10/2017,1,1
299,16/10/2017,1,1
299,17/10/2017,0,1
299,18/10/2017,0,1
299,19/10/2017,0,1
299,20/10/2017,0,1
299,21/10/2017,1,1
299,22/10/2017,0,1
299,23/10/2017,0,1
299,24/10/2017,1,1
299,25/10/2017,0,1
299,26/10/2017,1,1
299,27/10/2017,1,1
299,28/10/2017,0,1
299,29/10/2017,0,1
299,30/10/2017,1,1
300,1/10/2017,0,1
300,2/10/2017,0,1
300,3/10/2017,1,1
300,4/10/2017,1,1
300,5/10/2017,1,1
300,6/10/2017,0,1
300,7/10/2017,0,1
300,8/10/2017,0,1
300,9/10/2017,0,1
300,10/10/2017,1,1
300,11/10/2017,0,1
300,12/10/2017,0,1
300,13/10/2017,0,1
300,14/10/2017,0,1
300,15/10/2017,0,3
300,16/10/2017,1,1
300,17/10/2017,0,1
300,18/10/2017,0,1
300,19/10/2017,1,1
300,20/10/2017,0,1
300,21/10/2017,0,1
300,22/10/2017,0,1
300,23/10/2017,0,1
300,24/10/2017,1,1
300,25/10/2017,0,1
300,26/10/2017,0,1
300,27/10/2017,0,1
300,28/10/2017,0,1
300,29/10/2017,0,1
300,30/10/2017,0,1
301,1/10/2017,0,1
301,2/10/2017,0,1
301,3/10/2017,1,1
301,4/10/2017,1,1
301,5/10/2017,0,1
301,6/10/2017,0,1
301,7/10/2017,0,1
301,8/10/2017,0,1
301,9/10/2017,1,1
301,10/10/2017,1,1
301,11/10/2017,0,1
301,12/10/2017,0,1
301,13/10/2017,0,1
301,14/10/2017,0,1
301,15/10/2017,0,3
301,16/10/2017,0,1
301,17/10/2017,0,1
301,18/10/2017,1,1
301,19/10/2017,1,1
301,20/10/2017,0,1
301,21/10/2017,0,1
301,22/10/2017,1,1
301,23/10/2017,0,1
301,24/10/2017,0,2
301,25/10/2017,0,1
301,26/10/2017,1,1
301,27/10/2017,0,1
301,28/10/2017,0,1
301,29/10/2017,1,3
301,30/10/2017,1,1
302,1/10/2017,0,1
302,2/10/2017,1,1
302,3/10/2017,1,1
302,4/10/2017,0,1
302,5/10/2017,1,1
302,6/10/2017,1,1
302,7/10/2017,1,1
302,8/10/2017,0,1
302,9/10/2017,1,1
302,10/10/2017,1,1
302,11/10/2017,1,1
302,12/10/2017,1,1
302,13/10/2017,0,1
302,14/10/2017,0,1
302,15/10/2017,1,1
302,16/10/2017,1,1
302,17/10/2017,0,1
302,18/10/2017,1,1
302,19/10/2017,1,1
302,20/10/2017,1,1
302,21/10/2017,1,1
302,22/10/2017,1,1
302,23/10/2017,1,1
302,24/10/2017,1,1
302,25/10/2017,0,1
302,26/10/2017,1,1
302,27/10/2017,1,1
302,28/10/2017,0,1
302,29/10/2017,0,1
302,30/10/2017,0,1
303,1/10/2017,0,1
303,2/10/2017,1,1
303,3/10/2017,0,1
303,4/10/2017,1,1
303,5/10/2017,1,1
303,6/10/2017,1,1
303,7/10/2017,1,1
303,8/10/2017,0,1
303,9/10/2017,0,1
303,10/10/2017,0,1
303,11/10/2017,0,1
303,12/10/2017,1,1
303,13/10/2017,0,1
303,14/10/2017,1,1
303,15/10/2017,0,3
303,16/10/2017,0,1
303,17/10/2017,1,1
303,18/10/2017,1,1
303,19/10/2017,0,1
303,20/10/2017,1,1
303,21/10/2017,0,1
303,22/10/2017,1,1
303,23/10/2017,1,1
303,24/10/2017,1,1
303,25/10/2017,1,1
303,26/10/2017,0,1
303,27/10/2017,1,1
303,28/10/2017,1,1
303,29/10/2017,1,3
303,30/10/2017,1,1
304,1/10/2017,0,1
304,2/10/2017,0,1
304,3/10/2017,1,1
304,4/10/2017,0,1
304,5/10/2017,1,1
304,6/10/2017,0,1
304,7/10/2017,0,1
304,8/10/2017,0,1
304,9/10/2017,0,1
304,10/10/2017,0,1
304,11/10/2017,1,1
304,12/10/2017,0,1
304,13/10/2017,1,1
304,14/10/2017,1,1
304,15/10/2017,0,3
304,16/10/2017,1,1
304,17/10/2017,1,1
304,18/10/2017,0,1
304,19/10/2017,0,1
304,20/10/2017,1,1
304,21/10/2017,0,1
304,22/10/2017,1,1
304,23/10/2017,1,1
304,24/10/2017,0,2
304,25/10/2017,1,1
304,26/10/2017,1,1
304,27/10/2017,0,1
304,28/10/2017,0,1
304,29/10/2017,1,3
304,30/10/2017,0,1
305,1/10/2017,0,1
305,2/10/2017,1,1
305,3/10/2017,1,1
305,4/10/2017,1,1
305,5/10/2017,1,1
305,6/10/2017,1,1
305,7/10/2017,0,1
305,8/10/2017,1,1
305,9/10/2017,0,1
305,10/10/2017,0,1
305,11/10/2017,1,1
305,12/10/2017,0,1
305,13/10/2017,1,1
305,14/10/2017,0,1
305,15/10/2017,0,3
305,16/10/2017,1,1
305,17/10/2017,1,1
305,18/10/2017,1,1
305,19/10/2017,0,1
305,20/10/2017,1,1
305,21/10/2017,1,1
305,22/10/2017,0,1
305,23/10/2017,0,1
305,24/10/2017,0,2
305,25/10/2017,1,1
305,26/10/2017,0,1
305,27/10/2017,1,1
305,28/10/2017,1,1
305,29/10/2017,1,3
305,30/10/2017,0,1
306,1/10/2017,0,1
306,2/10/2017,1,1
306,3/10/2017,1,1
306,4/10/2017,1,1
306,5/10/2017,0,1
306,6/10/2017,1,1
306,7/10/2017,0,1
306,8/10/2017,0,1
306,9/10/2017,0,1
306,10/10/2017,1,1
306,11/10/2017,1,1
306,12/10/2017,1,1
306,13/10/2017,1,1
306,14/10/2017,0,1
306,15/10/2017,0,3
306,16/10/2017,1,1
306,17/10/2017,0,1
306,18/10/2017,1,1
306,19/10/2017,0,1
306,20/10/2017,0,1
306,21/10/2017,0,1
306,22/10/2017,0,1
306,23/10/2017,0,1
306,24/10/2017,0,2
306,25/10/2017,1,1
306,26/10/2017,0,1
306,27/10/2017,0,1
306,28/10/2017,1,1
306,29/10/2017,1,3
306,30/10/2017,1,1
307,1/10/2017,0,1
307,2/10/2017,0,1
307,3/10/2017,1,1
307,4/10/2017,1,1
307,5/10/2017,1,1
307,6/10/2017,0,1
307,7/10/2017,1,1
307,8/10/2017,1,1
307,9/10/2017,0,1
307,10/10/2017,0,1
307,11/10/2017,1,1
307,12/10/2017,0,1
307,13/10/2017,1,1
307,14/10/2017,0,1
307,15/10/2017,0,3
307,16/10/2017,1,1
307,17/10/2017,0,1
307,18/10/2017,1,1
307,19/10/2017,0,1
307,20/10/2017,1,1
307,21/10/2017,1,1
307,22/10/2017,1,1
307,23/10/2017,1,1
307,24/10/2017,1,1
307,25/10/2017,1,1
307,26/10/2017,0,1
307,27/10/2017,0,1
307,28/10/2017,0,1
307,29/10/2017,1,3
307,30/10/2017,0,1
308,1/10/2017,1,1
308,2/10/2017,0,1
308,3/10/2017,1,1
308,4/10/2017,0,1
308,5/10/2017,0,1
308,6/10/2017,0,1
308,7/10/2017,0,1
308,8/10/2017,0,1
308,9/10/2017,1,1
308,10/10/2017,0,1
308,11/10/2017,1,1
308,12/10/2017,0,1
308,13/10/2017,0,1
308,14/10/2017,0,1
308,15/10/2017,0,3
308,16/10/2017,1,1
308,17/10/2017,0,1
308,18/10/2017,1,1
308,19/10/2017,0,1
308,20/10/2017,0,1
308,21/10/2017,0,1
308,22/10/2017,0,1
308,23/10/2017,0,1
308,24/10/2017,0,2
308,25/10/2017,1,1
308,26/10/2017,1,1
308,27/10/2017,0,1
308,28/10/2017,1,1
308,29/10/2017,1,3
308,30/10/2017,0,1
309,1/10/2017,0,1
309,2/10/2017,1,1
309,3/10/2017,0,1
309,4/10/2017,1,1
309,5/10/2017,0,1
309,6/10/2017,1,1
309,7/10/2017,1,1
309,8/10/2017,1,1
309,9/10/2017,1,1
309,10/10/2017,1,1
309,11/10/2017,0,1
309,12/10/2017,0,1
309,13/10/2017,1,1
309,14/10/2017,0,1
309,15/10/2017,1,1
309,16/10/2017,0,1
309,17/10/2017,0,1
309,18/10/2017,1,1
309,19/10/2017,1,1
309,20/10/2017,1,1
309,21/10/2017,0,1
309,22/10/2017,0,1
309,23/10/2017,1,1
309,24/10/2017,0,2
309,25/10/2017,0,1
309,26/10/2017,0,1
309,27/10/2017,0,1
309,28/10/2017,0,1
309,29/10/2017,1,3
309,30/10/2017,1,1
310,1/10/2017,0,1
310,2/10/2017,1,1
310,3/10/2017,1,1
310,4/10/2017,1,1
310,5/10/2017,0,1
310,6/10/2017,1,1
310,7/10/2017,1,1
310,8/10/2017,0,1
310,9/10/2017,0,1
310,10/10/2017,1,1
310,11/10/2017,0,1
310,12/10/2017,1,1
310,13/10/2017,0,1
310,14/10/2017,0,1
310,15/10/2017,0,3
310,16/10/2017,0,1
310,17/10/2017,1,1
310,18/10/2017,1,1
310,19/10/2017,1,1
310,20/10/2017,0,1
310,21/10/2017,0,1
310,22/10/2017,0,1
310,23/10/2017,1,1
310,24/10/2017,0,2
310,25/10/2017,1,1
310,26/10/2017,0,1
310,27/10/2017,1,1
310,28/10/2017,1,1
310,29/10/2017,0,1
310,30/10/2017,1,1
311,1/10/2017,1,1
311,2/10/2017,0,1
311,3/10/2017,0,1
311,4/10/2017,0,1
311,5/10/2017,1,1
311,6/10/2017,1,1
311,7/10/2017,0,1
311,8/10/2017,1,1
311,9/10/2017,1,1
311,10/10/2017,0,1
311,11/10/2017,1,1
311,12/10/2017,0,1
311,13/10/2017,0,1
311,14/10/2017,0,1
311,15/10/2017,1,1
311,16/10/2017,0,1
311,17/10/2017,0,1
311,18/10/2017,0,1
311,19/10/2017,1,1
311,20/10/2017,1,1
311,21/10/2017,1,1
311,22/10/2017,0,1
311,23/10/2017,0,1
311,24/10/2017,0,2
311,25/10/2017,0,1
311,26/10/2017,0,1
311,27/10/2017,1,1
311,28/10/2017,1,1
311,29/10/2017,1,3
311,30/10/2017,1,1
312,1/10/2017,0,1
312,2/10/2017,0,1
312,3/10/2017,1,1
312,4/10/2017,1,1
312,5/10/2017,0,1
312,6/10/2017,1,1
312,7/10/2017,1,1
312,8/10/2017,1,1
312,9/10/2017,0,1
312,10/10/2017,1,1
312,11/10/2017,0,1
312,12/10/2017,0,1
312,13/10/2017,1,1
312,14/10/2017,0,1
312,15/10/2017,0,3
312,16/10/2017,0,1
312,17/10/2017,1,1
312,18/10/2017,0,1
312,19/10/2017,0,1
312,20/10/2017,1,1
312,21/10/2017,0,1
312,22/10/2017,1,1
312,23/10/2017,1,1
312,24/10/2017,0,2
312,25/10/2017,1,1
312,26/10/2017,1,1
312,27/10/2017,1,1
312,28/10/2017,0,1
312,29/10/2017,0,1
312,30/10/2017,0,1
313,1/10/2017,0,1
313,2/10/2017,1,1
313,3/10/2017,0,1
313,4/10/2017,1,1
313,5/10/2017,0,1
313,6/10/2017,0,1
313,7/10/2017,1,1
313,8/10/2017,1,1
313,9/10/2017,1,1
313,10/10/2017,1,1
313,11/10/2017,0,1
313,12/10/2017,0,1
313,13/10/2017,1,1
313,14/10/2017,1,1
313,15/10/2017,1,1
313,16/10/2017,1,1
313,17/10/2017,0,1
313,18/10/2017,0,1
313,19/10/2017,0,1
313,20/10/2017,1,1
313,21/10/2017,1,1
313,22/10/2017,0,1
313,23/10/2017,1,1
313,24/10/2017,0,2
313,25/10/2017,1,1
313,26/10/2017,1,1
313,27/10/2017,0,1
313,28/10/2017,0,1
313,29/10/2017,1,3
313,30/10/2017,0,1
314,1/10/2017,1,1
314,2/10/2017,0,1
314,3/10/2017,0,1
314,4/10/2017,0,1
314,5/10/2017,1,1
314,6/10/2017,0,1
314,7/10/2017,0,1
314,8/10/2017,0,1
314,9/10/2017,0,1
314,10/10/2017,0,1
314,11/10/2017,1,1
314,12/10/2017,0,1
314,13/10/2017,0,1
314,14/10/2017,1,1
314,15/10/2017,1,1
314,16/10/2017,0,1
314,17/10/2017,0,1
314,18/10/2017,1,1
314,19/10/2017,1,1
314,20/10/2017,0,1
314,21/10/2017,1,1
314,22/10/2017,0,1
314,23/10/2017,0,1
314,24/10/2017,0,2
314,25/10/2017,1,1
314,26/10/2017,1,1
314,27/10/2017,1,1
314,28/10/2017,1,1
314,29/10/2017,0,1
314,30/10/2017,0,1
315,1/10/2017,0,1
315,2/10/2017,0,1
315,3/10/2017,1,1
315,4/10/2017,0,1
315,5/10/2017,0,1
315,6/10/2017,1,1
315,7/10/2017,0,1
315,8/10/2017,0,1
315,9/10/2017,0,1
315,10/10/2017,1,1
315,11/10/2017,1,1
315,12/10/2017,0,1
315,13/10/2017,0,1
315,14/10/2017,1,1
315,15/10/2017,0,3
315,16/10/2017,1,1
315,17/10/2017,0,1
315,18/10/2017,0,1
315,19/10/2017,0,1
315,20/10/2017,0,1
315,21/10/2017,1,1
315,22/10/2017,0,1
315,23/10/2017,0,1
315,24/10/2017,1,1
315,25/10/2017,0,1
315,26/10/2017,1,1
315,27/10/2017,0,1
315,28/10/2017,0,1
315,29/10/2017,1,3
315,30/10/2017,1,1
316,1/10/2017,1,1
316,2/10/2017,1,1
316,3/10/2017,1,1
316,4/10/2017,1,1
316,5/10/2017,0,1
316,6/10/2017,1,1
316,7/10/2017,1,1
316,8/10/2017,1,1
316,9/10/2017,1,1
316,10/10/2017,0,1
316,11/10/2017,1,1
316,12/10/2017,1,1
316,13/10/2017,0,1
316,14/10/2017,1,1
316,15/10/2017,0,3
316,16/10/2017,0,1
316,17/10/2017,1,1
316,18/10/2017,1,1
316,19/10/2017,0,1
316,20/10/2017,1,1
316,21/10/2017,1,1
316,22/10/2017,1,1
316,23/10/2017,0,1
316,24/10/2017,0,2
316,25/10/2017,0,1
316,26/10/2017,1,1
316,27/10/2017,0,1
316,28/10/2017,0,1
316,29/10/2017,0,1
316,30/10/2017,0,1
317,1/10/2017,1,1
317,2/10/2017,0,1
317,3/10/2017,1,1
317,4/10/2017,1,1
317,5/10/2017,1,1
317,6/10/2017,1,1
317,7/10/2017,0,1
317,8/10/2017,1,1
317,9/10/2017,1,1
317,10/10/2017,1,1
317,11/10/2017,1,1
317,12/10/2017,1,1
317,13/10/2017,0,1
317,14/10/2017,1,1
317,15/10/2017,1,1
317,16/10/2017,1,1
317,17/10/2017,0,1
317,18/10/2017,0,1
317,19/10/2017,0,1
317,20/10/2017,0,1
317,21/10/2017,1,1
317,22/10/2017,0,1
317,23/10/2017,1,1
317,24/10/2017,1,1
317,25/10/2017,0,1
317,26/10/2017,0,1
317,27/10/2017,1,1
317,28/10/2017,1,1
317,29/10/2017,1,3
317,30/10/2017,0,1
318,1/10/2017,0,1
318,2/10/2017,1,1
318,3/10/2017,0,1
318,4/10/2017,1,1
318,5/10/2017,0,1
318,6/10/2017,0,1
318,7/10/2017,0,1
318,8/10/2017,0,1
318,9/10/2017,1,1
318,10/10/2017,0,1
318,11/10/2017,0,1
318,12/10/2017,1,1
318,13/10/2017,1,1
318,14/10/2017,0,1
318,15/10/2017,0,3
318,16/10/2017,0,1
318,17/10/2017,1,1
318,18/10/2017,1,1
318,19/10/2017,0,1
318,20/10/2017,1,1
318,21/10/2017,1,1
318,22/10/2017,0,1
318,23/10/2017,1,1
318,24/10/2017,0,2
318,25/10/2017,1,1
318,26/10/2017,0,1
318,27/10/2017,1,1
318,28/10/2017,1,1
318,29/10/2017,0,1
318,30/10/2017,0,1
319,1/10/2017,1,1
319,2/10/2017,0,1
319,3/10/2017,0,1
319,4/10/2017,0,1
319,5/10/2017,1,1
319,6/10/2017,0,1
319,7/10/2017,1,1
319,8/10/2017,0,1
319,9/10/2017,0,1
319,10/10/2017,0,1
319,11/10/2017,0,1
319,12/10/2017,0,1
319,13/10/2017,0,1
319,14/10/2017,1,1
319,15/10/2017,1,1
319,16/10/2017,0,1
319,17/10/2017,1,1
319,18/10/2017,1,1
319,19/10/2017,1,1
319,20/10/2017,0,1
319,21/10/2017,0,1
319,22/10/2017,0,1
319,23/10/2017,0,1
319,24/10/2017,1,1
319,25/10/2017,1,1
319,26/10/2017,0,1
319,27/10/2017,1,1
319,28/10/2017,0,1
319,29/10/2017,1,3
319,30/10/2017,1,1
320,1/10/2017,1,1
320,2/10/2017,1,1
320,3/10/2017,1,1
320,4/10/2017,0,1
320,5/10/2017,1,1
320,6/10/2017,0,1
320,7/10/2017,1,1
320,8/10/2017,0,1
320,9/10/2017,1,1
320,10/10/2017,0,1
320,11/10/2017,1,1
320,12/10/2017,1,1
320,13/10/2017,0,1
320,14/10/2017,1,1
320,15/10/2017,1,1
320,16/10/2017,0,1
320,17/10/2017,1,1
320,18/10/2017,0,1
320,19/10/2017,0,1
320,20/10/2017,0,1
320,21/10/2017,1,1
320,22/10/2017,1,1
320,23/10/2017,0,1
320,24/10/2017,0,2
320,25/10/2017,1,1
320,26/10/2017,1,1
320,27/10/2017,1,1
320,28/10/2017,1,1
320,29/10/2017,0,1
320,30/10/2017,0,1
321,1/10/2017,0,1
321,2/10/2017,1,1
321,3/10/2017,0,1
321,4/10/2017,0,1
321,5/10/2017,1,1
321,6/10/2017,1,1
321,7/10/2017,1,1
321,8/10/2017,0,1
321,9/10/2017,1,1
321,10/10/2017,0,1
321,11/10/2017,0,1
321,12/10/2017,0,1
321,13/10/2017,1,1
321,14/10/2017,0,1
321,15/10/2017,0,3
321,16/10/2017,0,1
321,17/10/2017,0,1
321,18/10/2017,1,1
321,19/10/2017,0,1
321,20/10/2017,0,1
321,21/10/2017,0,1
321,22/10/2017,1,1
321,23/10/2017,0,1
321,24/10/2017,0,2
321,25/10/2017,1,1
321,26/10/2017,1,1
321,27/10/2017,1,1
321,28/10/2017,1,1
321,29/10/2017,0,1
321,30/10/2017,0,1
322,1/10/2017,0,1
322,2/10/2017,0,1
322,3/10/2017,0,1
322,4/10/2017,1,1
322,5/10/2017,1,1
322,6/10/2017,0,1
322,7/10/2017,1,1
322,8/10/2017,0,1
322,9/10/2017,0,1
322,10/10/2017,0,1
322,11/10/2017,1,1
322,12/10/2017,1,1
322,13/10/2017,1,1
322,14/10/2017,0,1
322,15/10/2017,0,3
322,16/10/2017,1,1
322,17/10/2017,1,1
322,18/10/2017,0,1
322,19/10/2017,0,1
322,20/10/2017,0,1
322,21/10/2017,1,1
322,22/10/2017,1,1
322,23/10/2017,1,1
322,24/10/2017,0,2
322,25/10/2017,1,1
322,26/10/2017,1,1
322,27/10/2017,1,1
322,28/10/2017,1,1
322,29/10/2017,1,3
322,30/10/2017,0,1
323,1/10/2017,1,1
323,2/10/2017,0,1
323,3/10/2017,1,1
323,4/10/2017,0,1
323,5/10/2017,1,1
323,6/10/2017,0,1
323,7/10/2017,0,1
323,8/10/2017,0,1
323,9/10/2017,0,1
323,10/10/2017,0,1
323,11/10/2017,0,1
323,12/10/2017,1,1
323,13/10/2017,0,1
323,14/10/2017,0,1
323,15/10/2017,1,1
323,16/10/2017,0,1
323,17/10/2017,0,1
323,18/10/2017,0,1
323,19/10/2017,1,1
323,20/10/2017,1,1
323,21/10/2017,0,1
323,22/10/2017,0,1
323,23/10/2017,1,1
323,24/10/2017,1,1
323,25/10/2017,1,1
323,26/10/2017,1,1
323,27/10/2017,1,1
323,28/10/2017,0,1
323,29/10/2017,0,1
323,30/10/2017,1,1
324,1/10/2017,0,1
324,2/10/2017,1,1
324,3/10/2017,1,1
324,4/10/2017,1,1
324,5/10/2017,1,1
324,6/10/2017,0,1
324,7/10/2017,0,1
324,8/10/2017,0,1
324,9/10/2017,1,1
324,10/10/2017,0,1
324,11/10/2017,0,1
324,12/10/2017,0,1
324,13/10/2017,0,1
324,14/10/2017,0,1
324,15/10/2017,1,1
324,16/10/2017,0,1
324,17/10/2017,0,1
324,18/10/2017,0,1
324,19/10/2017,1,1
324,20/10/2017,0,1
324,21/10/2017,0,1
324,22/10/2017,0,1
324,23/10/2017,1,1
324,24/10/2017,0,2
324,25/10/2017,0,1
324,26/10/2017,1,1
324,27/10/2017,0,1
324,28/10/2017,1,1
324,29/10/2017,0,1
324,30/10/2017,1,1
325,1/10/2017,1,1
325,2/10/2017,1,1
325,3/10/2017,1,1
325,4/10/2017,0,1
325,5/10/2017,0,1
325,6/10/2017,0,1
325,7/10/2017,0,1
325,8/10/2017,0,1
325,9/10/2017,0,1
325,10/10/2017,0,1
325,11/10/2017,0,1
325,12/10/2017,0,1
325,13/10/2017,1,1
325,14/10/2017,0,1
325,15/10/2017,0,3
325,16/10/2017,0,1
325,17/10/2017,0,1
325,18/10/2017,1,1
325,19/10/2017,1,1
325,20/10/2017,0,1
325,21/10/2017,1,1
325,22/10/2017,1,1
325,23/10/2017,0,1
325,24/10/2017,0,2
325,25/10/2017,1,1
325,26/10/2017,1,1
325,27/10/2017,1,1
325,28/10/2017,1,1
325,29/10/2017,0,1
325,30/10/2017,1,1
326,1/10/2017,0,1
326,2/10/2017,1,1
326,3/10/2017,0,1
326,4/10/2017,1,1
326,5/10/2017,0,1
326,6/10/2017,0,1
326,7/10/2017,1,1
326,8/10/2017,0,1
326,9/10/2017,1,1
326,10/10/2017,0,1
326,11/10/2017,0,1
326,12/10/2017,1,1
326,13/10/2017,0,1
326,14/10/2017,0,1
326,15/10/2017,1,1
326,16/10/2017,0,1
326,17/10/2017,0,1
326,18/10/2017,1,1
326,19/10/2017,1,1
326,20/10/2017,1,1
326,21/10/2017,0,1
326,22/10/2017,0,1
326,23/10/2017,0,1
326,24/10/2017,0,2
326,25/10/2017,1,1
326,26/10/2017,1,1
326,27/10/2017,0,1
326,28/10/2017,0,1
326,29/10/2017,0,1
326,30/10/2017,0,1
327,1/10/2017,0,1
327,2/10/2017,1,1
327,3/10/2017,0,1
327,4/10/2017,1,1
327,5/10/2017,0,1
327,6/10/2017,0,1
327,7/10/2017,0,1
327,8/10/2017,1,1
327,9/10/2017,0,1
327,10/10/2017,1,1
327,11/10/2017,1,1
327,12/10/2017,0,1
327,13/10/2017,0,1
327,14/10/2017,0,1
327,15/10/2017,0,3
327,16/10/2017,1,1
327,17/10/2017,0,1
327,18/10/2017,0,1
327,19/10/2017,1,1
327,20/10/2017,1,1
327,21/10/2017,1,1
327,22/10/2017,0,1
327,23/10/2017,0,1
327,24/10/2017,1,1
327,25/10/2017,0,1
327,26/10/2017,1,1
327,27/10/2017,0,1
327,28/10/2017,0,1
327,29/10/2017,1,3
327,30/10/2017,0,1
328,1/10/2017,0,1
328,2/10/2017,1,1
328,3/10/2017,0,1
328,4/10/2017,1,1
328,5/10/2017,1,1
328,6/10/2017,0,1
328,7/10/2017,0,1
328,8/10/2017,1,1
328,9/10/2017,0,1
328,10/10/2017,1,1
328,11/10/2017,0,1
328,12/10/2017,1,1
328,13/10/2017,0,1
328,14/10/2017,0,1
328,15/10/2017,0,3
328,16/10/2017,0,1
328,17/10/2017,1,1
328,18/10/2017,1,1
328,19/10/2017,0,1
328,20/10/2017,1,1
328,21/10/2017,1,1
328,22/10/2017,1,1
328,23/10/2017,0,1
328,24/10/2017,0,2
328,25/10/2017,0,1
328,26/10/2017,1,1
328,27/10/2017,1,1
328,28/10/2017,1,1
328,29/10/2017,1,3
328,30/10/2017,0,1
329,1/10/2017,0,1
329,2/10/2017,0,1
329,3/10/2017,1,1
329,4/10/2017,1,1
329,5/10/2017,0,1
329,6/10/2017,1,1
329,7/10/2017,0,1
329,8/10/2017,0,1
329,9/10/2017,1,1
329,10/10/2017,0,1
329,11/10/2017,1,1
329,12/10/2017,1,1
329,13/10/2017,1,1
329,14/10/2017,1,1
329,15/10/2017,1,1
329,16/10/2017,1,1
329,17/10/2017,1,1
329,18/10/2017,0,1
329,19/10/2017,0,1
329,20/10/2017,1,1
329,21/10/2017,1,1
329,22/10/2017,0,1
329,23/10/2017,0,1
329,24/10/2017,0,2
329,25/10/2017,1,1
329,26/10/2017,0,1
329,27/10/2017,0,1
329,28/10/2017,1,1
329,29/10/2017,0,1
329,30/10/2017,1,1
330,1/10/2017,0,1
330,2/10/2017,0,1
330,3/10/2017,1,1
330,4/10/2017,0,1
330,5/10/2017,0,1
330,6/10/2017,0,1
330,7/10/2017,0,1
330,8/10/2017,0,1
330,9/10/2017,1,1
330,10/10/2017,0,1
330,11/10/2017,0,1
330,12/10/2017,1,1
330,13/10/2017,0,1
330,14/10/2017,1,1
330,15/10/2017,0,3
330,16/10/2017,1,1
330,17/10/2017,1,1
330,18/10/2017,1,1
330,19/10/2017,1,1
330,20/10/2017,1,1
330,21/10/2017,0,1
330,22/10/2017,0,1
330,23/10/2017,0,1
330,24/10/2017,0,2
330,25/10/2017,0,1
330,26/10/2017,1,1
330,27/10/2017,0,1
330,28/10/2017,1,1
330,29/10/2017,0,1
330,30/10/2017,1,1
331,1/10/2017,1,1
331,2/10/2017,0,1
331,3/10/2017,0,1
331,4/10/2017,1,1
331,5/10/2017,0,1
331,6/10/2017,1,1
331,7/10/2017,1,1
331,8/10/2017,0,1
331,9/10/2017,1,1
331,10/10/2017,0,1
331,11/10/2017,0,1
331,12/10/2017,1,1
331,13/10/2017,1,1
331,14/10/2017,0,1
331,15/10/2017,1,1
331,16/10/2017,1,1
331,17/10/2017,0,1
331,18/10/2017,0,1
331,19/10/2017,0,1
331,20/10/2017,0,1
331,21/10/2017,1,1
331,22/10/2017,1,1
331,23/10/2017,0,1
331,24/10/2017,1,1
331,25/10/2017,0,1
331,26/10/2017,0,1
331,27/10/2017,1,1
331,28/10/2017,1,1
331,29/10/2017,1,3
331,30/10/2017,0,1
332,1/10/2017,1,1
332,2/10/2017,1,1
332,3/10/2017,1,1
332,4/10/2017,1,1
332,5/10/2017,0,1
332,6/10/2017,1,1
332,7/10/2017,0,1
332,8/10/2017,1,1
332,9/10/2017,0,1
332,10/10/2017,0,1
332,11/10/2017,1,1
332,12/10/2017,0,1
332,13/10/2017,0,1
332,14/10/2017,1,1
332,15/10/2017,0,3
332,16/10/2017,0,1
332,17/10/2017,1,1
332,18/10/2017,0,1
332,19/10/2017,1,1
332,20/10/2017,1,1
332,21/10/2017,1,1
332,22/10/2017,0,1
332,23/10/2017,0,1
332,24/10/2017,0,2
332,25/10/2017,0,1
332,26/10/2017,0,1
332,27/10/2017,1,1
332,28/10/2017,1,1
332,29/10/2017,1,3
332,30/10/2017,0,1
333,1/10/2017,1,1
333,2/10/2017,0,1
333,3/10/2017,0,1
333,4/10/2017,1,1
333,5/10/2017,0,1
333,6/10/2017,0,1
333,7/10/2017,0,1
333,8/10/2017,1,1
333,9/10/2017,0,1
333,10/10/2017,1,1
333,11/10/2017,1,1
333,12/10/2017,1,1
333,13/10/2017,0,1
333,14/10/2017,0,1
333,15/10/2017,0,3
333,16/10/2017,1,1
333,17/10/2017,0,1
333,18/10/2017,1,1
333,19/10/2017,1,1
333,20/10/2017,0,1
333,21/10/2017,1,1
333,22/10/2017,1,1
333,23/10/2017,1,1
333,24/10/2017,0,2
333,25/10/2017,1,1
333,26/10/2017,0,1
333,27/10/2017,1,1
333,28/10/2017,1,1
333,29/10/2017,1,3
333,30/10/2017,0,1
334,1/10/2017,0,1
334,2/10/2017,0,1
334,3/10/2017,0,1
334,4/10/2017,1,1
334,5/10/2017,1,1
334,6/10/2017,1,1
334,7/10/2017,1,1
334,8/10/2017,1,1
334,9/10/2017,1,1
334,10/10/2017,0,1
334,11/10/2017,0,1
334,12/10/2017,0,1
334,13/10/2017,0,1
334,14/10/2017,0,1
334,15/10/2017,0,3
334,16/10/2017,1,1
334,17/10/2017,1,1
334,18/10/2017,1,1
334,19/10/2017,0,1
334,20/10/2017,1,1
334,21/10/2017,1,1
334,22/10/2017,1,1
334,23/10/2017,1,1
334,24/10/2017,1,1
334,25/10/2017,1,1
334,26/10/2017,0,1
334,27/10/2017,1,1
334,28/10/2017,0,1
334,29/10/2017,0,1
334,30/10/2017,1,1
335,1/10/2017,1,1
335,2/10/2017,1,1
335,3/10/2017,1,1
335,4/10/2017,0,1
335,5/10/2017,0,1
335,6/10/2017,1,1
335,7/10/2017,1,1
335,8/10/2017,0,1
